REGION,SUBREGION,country,LOCATION,lat,lon,MONTH,year,DEPTH,bleaching_severity,percentage_affected,id
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,2,2005,19.9m,Low,25%,595
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,2,2005,19.35m,Low,25%,596
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,2,2005,7m,Low,30%,597
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,2,2005,19.8m,No Bleaching,0%,598
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,2,2005,10.5m,HIGH,66.67%,599
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,2,2005,9.6m,HIGH,71.43%,600
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,2,2005,17.75m,No Bleaching,0%,601
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,5,2005,2.3m,Low,8.33%,602
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,5,2005,9.1m,HIGH,75%,603
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,5,2005,9.3m,Low,27.27%,604
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,5,2005,19.2m,Low,20%,605
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,5,2005,10.7m,Low,20%,606
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,5,2005,17.25m,Low,9.09%,607
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,5,2006,18.6m,HIGH,90%,608
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,5,2006,9.75m,Low,30.77%,609
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,5,2006,18.75m,HIGH,100%,610
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,5,2006,9.15m,Low,30%,611
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,6,2006,2.85m,Low,14.29%,612
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,5,2006,9.1m,Medium,44.44%,613
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,6,2005,9.6m,Medium,35.71%,614
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,6,2005,10.4m,Low,22.22%,615
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,6,2005,15.85m,Medium,64.71%,616
Americas,Mesoamerica,Mexico,"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2005,2.6m,Low,17.65%,617
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.70659,-87.70395,8,2005,14.95m,Medium,33.33%,618
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.70659,-87.70395,8,2005,14.6m,Low,11.76%,619
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.72411,-87.69834,8,2005,4.15m,Low,8.33%,620
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68731,-87.71051,6,2005,10.4m,Low,12.50%,621
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68092,-87.71259,5,2005,9.1m,No Bleaching,0%,622
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68092,-87.71259,5,2005,9.15m,Low,26.67%,623
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.63434,-87.71993,5,2005,9.45m,Low,13.64%,624
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,5,2005,10.5m,Low,15.79%,625
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,5,2005,10.15m,Medium,35.71%,626
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,5,2005,11.15m,Low,20%,627
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.71992,-87.70112,5,2005,5m,No Bleaching,0%,628
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.71956,-87.69945,5,2005,10.55m,Low,12.50%,629
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.65949,-87.71653,5,2005,10.65m,Low,5.26%,630
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,5,2005,6.4m,Low,25%,631
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,5,2005,6.7m,Medium,33.33%,632
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68064,-87.71131,5,2005,15.35m,Low,25.71%,633
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68064,-87.71131,5,2005,14.15m,Low,7.69%,634
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68731,-87.71051,5,2005,11.6m,Low,23.81%,635
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,3,2006,9.8m,Medium,52.38%,636
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,3,2006,10.45m,Low,23.53%,637
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,3,2006,15.95m,Medium,60%,638
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,3,2006,10.25m,Low,25%,639
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,3,2006,10.35m,Medium,52.94%,640
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68064,-87.71131,3,2006,15.15m,Medium,50%,641
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.63473,-87.71884,3,2006,16.5m,Medium,40%,642
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68084,-87.71415,3,2006,5.5m,Low,12.50%,643
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68084,-87.71415,3,2006,6.1m,Medium,50%,644
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,3,2006,4.75m,Medium,60%,645
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,3,2006,4.75m,Medium,55.56%,646
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,3,2006,14.4m,Medium,45%,647
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,3,2006,5.2m,Medium,50%,648
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.71956,-87.69945,5,2006,9.7m,Low,12.90%,649
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.71956,-87.69945,5,2006,9.55m,Low,20%,650
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.63434,-87.71993,8,2005,10.25m,Low,16.67%,651
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,9,2005,10m,Low,4.17%,652
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,9,2005,14.15m,Low,2.86%,653
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,9,2005,15.15m,Low,25%,654
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,9,2005,16.65m,Medium,33.33%,655
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71423,9,2005,15.75m,Low,29.63%,656
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.68064,-87.71131,9,2005,14.35m,Low,32.26%,657
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.70659,-87.70395,9,2005,14.8m,Medium,45.83%,658
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,8,2005,5.25m,Low,25%,659
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66717,-87.71726,8,2005,5.25m,HIGH,100%,660
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.63451,-87.72215,8,2005,4.85m,Low,30%,661
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.63451,-87.72215,8,2005,4.8m,Medium,40%,662
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.72411,-87.69834,11,2005,4.3m,Low,22.22%,663
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.72411,-87.69834,11,2005,4m,Low,7.69%,664
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.66723,-87.71551,11,2005,10.2m,Medium,62.96%,665
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.72411,-87.69834,12,2005,4.4m,HIGH,76.47%,666
Americas,Mesoamerica,Mexico,"Piratas del Caribe, Mahahual",18.724,-87.69676,12,2005,8.35m,Low,15.15%,667
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,5,2005,9.1m,Low,15.38%,668
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,5,2005,9.1m,Low,3.85%,669
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,5,2005,7.45m,Medium,50%,670
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,5,2005,11.9m,Medium,40%,671
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,5,2005,2.55m,Low,23.08%,672
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,5,2005,19.35m,Medium,37.50%,673
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,5,2005,19.8m,HIGH,66.67%,674
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,5,2005,10.05m,Low,26.67%,675
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,5,2005,17.25m,Medium,47.06%,676
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,5,2006,7.9m,HIGH,100%,677
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,5,2006,9.45m,HIGH,81.82%,678
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,5,2006,1.65m,Low,11.11%,679
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,5,2006,2.4m,Low,6.25%,680
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,6,2006,12.8m,HIGH,66.67%,681
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,6,2006,1.8m,No Bleaching,0%,682
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2006,6.4m,Low,30%,683
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2006,5.95m,Medium,50%,684
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,6,2006,9.45m,Low,20%,685
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2006,6.25m,Low,4.55%,686
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2005,2.45m,No Bleaching,0%,687
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,8,2005,6.1m,Medium,35.29%,688
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,8,2005,6.4m,Medium,58.82%,689
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,6,2005,2.85m,Low,26.67%,690
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,6,2005,3.05m,Medium,60%,691
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,9,2005,3.55m,Medium,60%,692
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,8,2005,10.35m,HIGH,66.67%,693
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,8,2005,8.35m,Medium,43.48%,694
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,8,2005,8.2m,Low,22.22%,695
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,9,2005,2.7m,Low,25%,696
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,10,2004,10m,Medium,57.14%,697
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,10,2004,3.85m,Low,20%,698
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,10,2004,20m,Medium,56.25%,699
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,10,2004,5.35m,Medium,33.33%,700
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,10,2004,9.1m,Medium,40.91%,701
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,10,2004,0m,Low,12.50%,702
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,10,2004,19.65m,Low,11.11%,703
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,10,2004,18m,Medium,33.33%,704
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,10,2004,16.65m,Low,27.27%,705
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,10,2004,9.3m,Low,13.33%,706
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,2,2005,17.35m,No Bleaching,0%,707
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,2,2005,17.25m,Low,30.77%,708
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,2,2005,7.15m,No Bleaching,0%,709
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,2,2005,7.15m,Medium,50%,710
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,11,2004,19.65m,Low,20%,711
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,11,2004,19.5m,No Bleaching,0%,712
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,5,2006,10.4m,Low,20%,713
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,5,2006,10.8m,Medium,61.54%,714
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,5,2006,18.1m,Medium,44.44%,715
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,5,2006,21.15m,HIGH,100%,716
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,5,2006,10.25m,Medium,60%,717
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,3,2005,1m,No Bleaching,0%,718
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,2,2005,3.2m,No Bleaching,0%,719
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,2,2005,6.4m,Low,4.17%,720
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,2,2005,6.6m,No Bleaching,0%,721
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,2,2005,20.3m,Low,16.67%,722
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,2,2005,20.6m,Low,16.67%,723
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,3,2005,5.65m,No Bleaching,0%,724
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,3,2005,5.9m,No Bleaching,0%,725
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,3,2005,8.2m,No Bleaching,0%,726
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,3,2005,20m,Low,14.29%,727
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,3,2005,7.15m,No Bleaching,0%,728
Americas,Mesoamerica,Mexico,"Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,3,2005,13.6m,Low,22.22%,729
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,3,2005,6.45m,No Bleaching,0%,730
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,3,2005,1.2m,No Bleaching,0%,731
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,10,2004,8.8m,HIGH,72.73%,732
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,2,2005,13.25m,No Bleaching,0%,733
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,2,2005,13.5m,Low,22.22%,734
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,2,2005,11.45m,Low,30%,735
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,2,2005,2.25m,No Bleaching,0%,736
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,2,2005,9.1m,Low,29.41%,737
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,11,2004,6.1m,Low,30.77%,738
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,11,2004,6.1m,Medium,50%,739
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,11,2004,6.1m,Medium,42.86%,740
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,11,2004,12.2m,Medium,41.67%,741
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,11,2004,12.2m,HIGH,66.67%,742
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,2,2005,17.7m,Medium,62.50%,743
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,2,2005,17.25m,Low,20%,744
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,2,2005,9.2m,Medium,35.71%,745
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,2,2005,18.3m,Low,23.08%,746
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,2,2005,19.55m,Low,18.18%,747
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,2,2005,18.6m,No Bleaching,0%,748
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,2,2005,9.9m,Medium,63.64%,749
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,2,2005,19m,No Bleaching,0%,750
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,10,2004,3m,Medium,52.38%,751
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,10,2004,20.75m,Medium,44.44%,752
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,10,2004,19.2m,Medium,45.45%,753
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,11,2004,7.45m,Low,20%,754
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,10,2004,8.2m,HIGH,85.71%,755
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,10,2004,30m,Medium,40%,756
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,9,2005,21m,HIGH,72.73%,757
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,9,2005,2.25m,No Bleaching,0%,758
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,3,2006,17.85m,Low,14.29%,759
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,3,2006,6.6m,No Bleaching,0%,760
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,3,2006,7.1m,Medium,62.50%,761
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,3,2006,6.65m,HIGH,83.33%,762
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,3,2006,3.4m,Medium,42.86%,763
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,3,2006,10.65m,Low,19.05%,764
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.01498,-87.46475,3,2006,4.7m,HIGH,100%,765
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.01498,-87.46475,3,2006,4.8m,Medium,33.33%,766
Americas,Mesoamerica,Mexico,"Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,8,2005,19.65m,Medium,45.45%,767
